ride_idx,ride_id,ride_ts,start_row,end_row,num_rows,path
5313,ride_bf8741_20240406152750,20240406152750,25731269,25731694,425,videos/ride_bf8741_20240406152750_front_camera.mp4
5314,ride_ca3e01_20240410185546,20240410185546,25731694,25740569,8875,videos/ride_ca3e01_20240410185546_front_camera.mp4
5315,ride_c95741_20240405125833,20240405125833,25740569,25745422,4853,videos/ride_c95741_20240405125833_front_camera.mp4
5316,ride_dfac7a_20240411034931,20240411034931,25745422,25748923,3501,videos/ride_dfac7a_20240411034931_front_camera.mp4
5317,ride_ca3e01_20240406184105,20240406184105,25748923,25754432,5509,videos/ride_ca3e01_20240406184105_front_camera.mp4
5318,ride_dfac7a_20240409040633,20240409040633,25754432,25754801,369,videos/ride_dfac7a_20240409040633_front_camera.mp4
5319,ride_c95741_20240411140913,20240411140913,25754801,25757754,2953,videos/ride_c95741_20240411140913_front_camera.mp4
5320,ride_46f8dd_20240408152948,20240408152948,25757754,25766110,8356,videos/ride_46f8dd_20240408152948_front_camera.mp4
5321,ride_dceec4_20240408153957,20240408153957,25766110,25768116,2006,videos/ride_dceec4_20240408153957_front_camera.mp4
5322,ride_dfac7a_20240409035323,20240409035323,25768116,25772746,4630,videos/ride_dfac7a_20240409035323_front_camera.mp4
5323,ride_a8f8dd_20240409044004,20240409044004,25772746,25775746,3000,videos/ride_a8f8dd_20240409044004_front_camera.mp4
5324,ride_315200_20240410050240,20240410050240,25775746,25780230,4484,videos/ride_315200_20240410050240_front_camera.mp4
5325,ride_e9ebea_20240409055405,20240409055405,25780230,25783392,3162,videos/ride_e9ebea_20240409055405_front_camera.mp4
5326,ride_dc1e3b_20240411022533,20240411022533,25783392,25785467,2075,videos/ride_dc1e3b_20240411022533_front_camera.mp4
5327,ride_608200_20240408151459,20240408151459,25785467,25785996,529,videos/ride_608200_20240408151459_front_camera.mp4
5328,ride_ca3e01_20240410003034,20240410003034,25785996,25793930,7934,videos/ride_ca3e01_20240410003034_front_camera.mp4
5329,ride_a8f8dd_20240408024722,20240408024722,25793930,25797441,3511,videos/ride_a8f8dd_20240408024722_front_camera.mp4
5330,ride_315200_20240411020158,20240411020158,25797441,25798606,1165,videos/ride_315200_20240411020158_front_camera.mp4
5331,ride_c95741_20240406135814,20240406135814,25798606,25800029,1423,videos/ride_c95741_20240406135814_front_camera.mp4
5332,ride_315200_20240411082847,20240411082847,25800029,25804986,4957,videos/ride_315200_20240411082847_front_camera.mp4
5333,ride_195200_20240408073257,20240408073257,25804986,25809135,4149,videos/ride_195200_20240408073257_front_camera.mp4
5334,ride_ca3e01_20240411191035,20240411191035,25809135,25809679,544,videos/ride_ca3e01_20240411191035_front_camera.mp4
5335,ride_dfac7a_20240411032600,20240411032600,25809679,25813468,3789,videos/ride_dfac7a_20240411032600_front_camera.mp4
5336,ride_a8f8dd_20240407042738,20240407042738,25813468,25816598,3130,videos/ride_a8f8dd_20240407042738_front_camera.mp4
5337,ride_46f8dd_20240410150505,20240410150505,25816598,25820294,3696,videos/ride_46f8dd_20240410150505_front_camera.mp4
5338,ride_46f8dd_20240409122931,20240409122931,25820294,25822420,2126,videos/ride_46f8dd_20240409122931_front_camera.mp4
5339,ride_dceec4_20240410183254,20240410183254,25822420,25823494,1074,videos/ride_dceec4_20240410183254_front_camera.mp4
5340,ride_c95741_20240406140212,20240406140212,25823494,25827446,3952,videos/ride_c95741_20240406140212_front_camera.mp4
5341,ride_c95741_20240411145720,20240411145720,25827446,25830870,3424,videos/ride_c95741_20240411145720_front_camera.mp4
5342,ride_c95741_20240411152358,20240411152358,25830870,25835525,4655,videos/ride_c95741_20240411152358_front_camera.mp4
5343,ride_315200_20240411020723,20240411020723,25835525,25839560,4035,videos/ride_315200_20240411020723_front_camera.mp4
5344,ride_ca3e01_20240411202954,20240411202954,25839560,25849323,9763,videos/ride_ca3e01_20240411202954_front_camera.mp4
5345,ride_dceec4_20240409134601,20240409134601,25849323,25852084,2761,videos/ride_dceec4_20240409134601_front_camera.mp4
5346,ride_e05bea_20240409055643,20240409055643,25852084,25853044,960,videos/ride_e05bea_20240409055643_front_camera.mp4
5347,ride_4c508b_20240409034013,20240409034013,25853044,25853983,939,videos/ride_4c508b_20240409034013_front_camera.mp4
5348,ride_94199e_20240409172841,20240409172841,25853983,25870983,17000,videos/ride_94199e_20240409172841_front_camera.mp4
5349,ride_c95741_20240411100350,20240411100350,25870983,25877710,6727,videos/ride_c95741_20240411100350_front_camera.mp4
5350,ride_4c508b_20240410214145,20240410214145,25877710,25883201,5491,videos/ride_4c508b_20240410214145_front_camera.mp4
5351,ride_315200_20240409022015,20240409022015,25883201,25883887,686,videos/ride_315200_20240409022015_front_camera.mp4
5352,ride_e05bea_20240409013530,20240409013530,25883887,25885428,1541,videos/ride_e05bea_20240409013530_front_camera.mp4
5353,ride_577967_20240409060941,20240409060941,25885428,25889677,4249,videos/ride_577967_20240409060941_front_camera.mp4
5354,ride_b36a50_20240410120640,20240410120640,25889677,25898782,9105,videos/ride_b36a50_20240410120640_front_camera.mp4
5355,ride_e9ebea_20240407041509,20240407041509,25898782,25907625,8843,videos/ride_e9ebea_20240407041509_front_camera.mp4
5356,ride_33d262_20240410194245,20240410194245,25907625,25908900,1275,videos/ride_33d262_20240410194245_front_camera.mp4
5357,ride_dceec4_20240410143043,20240410143043,25908900,25910564,1664,videos/ride_dceec4_20240410143043_front_camera.mp4
5358,ride_4c508b_20240406002230,20240406002230,25910564,25914259,3695,videos/ride_4c508b_20240406002230_front_camera.mp4
5359,ride_46f8dd_20240408115818,20240408115818,25914259,25922762,8503,videos/ride_46f8dd_20240408115818_front_camera.mp4
5360,ride_4c508b_20240407222206,20240407222206,25922762,25929866,7104,videos/ride_4c508b_20240407222206_front_camera.mp4
5361,ride_315200_20240408021157,20240408021157,25929866,25934852,4986,videos/ride_315200_20240408021157_front_camera.mp4
5362,ride_315200_20240409024123,20240409024123,25934852,25942794,7942,videos/ride_315200_20240409024123_front_camera.mp4
5363,ride_4c508b_20240410213715,20240410213715,25942794,25944515,1721,videos/ride_4c508b_20240410213715_front_camera.mp4
5364,ride_315200_20240411040827,20240411040827,25944515,25949612,5097,videos/ride_315200_20240411040827_front_camera.mp4
5365,ride_46f8dd_20240409154003,20240409154003,25949612,25955132,5520,videos/ride_46f8dd_20240409154003_front_camera.mp4
5366,ride_ca3e01_20240406180038,20240406180038,25955132,25967944,12812,videos/ride_ca3e01_20240406180038_front_camera.mp4
5367,ride_e9ebea_20240408001250,20240408001250,25967944,25975929,7985,videos/ride_e9ebea_20240408001250_front_camera.mp4
5368,ride_315200_20240409040617,20240409040617,25975929,25977348,1419,videos/ride_315200_20240409040617_front_camera.mp4
5369,ride_4c508b_20240411203639,20240411203639,25977348,25979205,1857,videos/ride_4c508b_20240411203639_front_camera.mp4
5370,ride_e9ebea_20240406034030,20240406034030,25979205,25991783,12578,videos/ride_e9ebea_20240406034030_front_camera.mp4
5371,ride_577967_20240409013523,20240409013523,25991783,25997851,6068,videos/ride_577967_20240409013523_front_camera.mp4
5372,ride_bf8741_20240407154752,20240407154752,25997851,25999196,1345,videos/ride_bf8741_20240407154752_front_camera.mp4
5373,ride_46f8dd_20240408143127,20240408143127,25999196,26005112,5916,videos/ride_46f8dd_20240408143127_front_camera.mp4
5374,ride_577967_20240407070115,20240407070115,26005112,26013571,8459,videos/ride_577967_20240407070115_front_camera.mp4
5375,ride_e9ebea_20240411074649,20240411074649,26013571,26021589,8018,videos/ride_e9ebea_20240411074649_front_camera.mp4
5376,ride_ca3e01_20240409161810,20240409161810,26021589,26021760,171,videos/ride_ca3e01_20240409161810_front_camera.mp4
5377,ride_7b9741_20240411182039,20240411182039,26021760,26022541,781,videos/ride_7b9741_20240411182039_front_camera.mp4
5378,ride_a8f8dd_20240406015750,20240406015750,26022541,26026800,4259,videos/ride_a8f8dd_20240406015750_front_camera.mp4
5379,ride_dfac7a_20240411041457,20240411041457,26026800,26035992,9192,videos/ride_dfac7a_20240411041457_front_camera.mp4
5380,ride_c95741_20240409122719,20240409122719,26035992,26038990,2998,videos/ride_c95741_20240409122719_front_camera.mp4
5381,ride_dc1e3b_20240411013140,20240411013140,26038990,26046305,7315,videos/ride_dc1e3b_20240411013140_front_camera.mp4
5382,ride_c95741_20240407124512,20240407124512,26046305,26057292,10987,videos/ride_c95741_20240407124512_front_camera.mp4
5383,ride_c95741_20240409111133,20240409111133,26057292,26062453,5161,videos/ride_c95741_20240409111133_front_camera.mp4
5384,ride_4c508b_20240405213731,20240405213731,26062453,26064557,2104,videos/ride_4c508b_20240405213731_front_camera.mp4
5385,ride_577967_20240408010820,20240408010820,26064557,26070843,6286,videos/ride_577967_20240408010820_front_camera.mp4
5386,ride_c95741_20240409122220,20240409122220,26070843,26072537,1694,videos/ride_c95741_20240409122220_front_camera.mp4
5387,ride_4c508b_20240407203714,20240407203714,26072537,26074363,1826,videos/ride_4c508b_20240407203714_front_camera.mp4
5388,ride_c95741_20240405134421,20240405134421,26074363,26079890,5527,videos/ride_c95741_20240405134421_front_camera.mp4
5389,ride_577967_20240410013133,20240410013133,26079890,26085991,6101,videos/ride_577967_20240410013133_front_camera.mp4
5390,ride_dceec4_20240411130940,20240411130940,26085991,26088057,2066,videos/ride_dceec4_20240411130940_front_camera.mp4
5391,ride_c95741_20240409115352,20240409115352,26088057,26090277,2220,videos/ride_c95741_20240409115352_front_camera.mp4
5392,ride_ca3e01_20240406190922,20240406190922,26090277,26101226,10949,videos/ride_ca3e01_20240406190922_front_camera.mp4
5393,ride_a8f8dd_20240407014007,20240407014007,26101226,26104652,3426,videos/ride_a8f8dd_20240407014007_front_camera.mp4
5394,ride_4c508b_20240410211557,20240410211557,26104652,26113476,8824,videos/ride_4c508b_20240410211557_front_camera.mp4
5395,ride_dceec4_20240410184830,20240410184830,26113476,26115741,2265,videos/ride_dceec4_20240410184830_front_camera.mp4
5396,ride_46f8dd_20240409162438,20240409162438,26115741,26117820,2079,videos/ride_46f8dd_20240409162438_front_camera.mp4
5397,ride_4c508b_20240409021322,20240409021322,26117820,26118243,423,videos/ride_4c508b_20240409021322_front_camera.mp4
5398,ride_dceec4_20240406171536,20240406171536,26118243,26120239,1996,videos/ride_dceec4_20240406171536_front_camera.mp4
5399,ride_b36a50_20240409113044,20240409113044,26120239,26121941,1702,videos/ride_b36a50_20240409113044_front_camera.mp4
5400,ride_315200_20240410043417,20240410043417,26121941,26130734,8793,videos/ride_315200_20240410043417_front_camera.mp4
5401,ride_dceec4_20240410132344,20240410132344,26130734,26132027,1293,videos/ride_dceec4_20240410132344_front_camera.mp4
5402,ride_4c508b_20240409003139,20240409003139,26132027,26132420,393,videos/ride_4c508b_20240409003139_front_camera.mp4
5403,ride_4c508b_20240406000251,20240406000251,26132420,26134428,2008,videos/ride_4c508b_20240406000251_front_camera.mp4
5404,ride_c95741_20240411134636,20240411134636,26134428,26143941,9513,videos/ride_c95741_20240411134636_front_camera.mp4
5405,ride_ca3e01_20240405193215,20240405193215,26143941,26145251,1310,videos/ride_ca3e01_20240405193215_front_camera.mp4
5406,ride_fe48dd_20240409012601,20240409012601,26145251,26145521,270,videos/ride_fe48dd_20240409012601_front_camera.mp4
5407,ride_e9ebea_20240409032257,20240409032257,26145521,26148428,2907,videos/ride_e9ebea_20240409032257_front_camera.mp4
5408,ride_ca3e01_20240410191516,20240410191516,26148428,26157898,9470,videos/ride_ca3e01_20240410191516_front_camera.mp4
5409,ride_577967_20240407033349,20240407033349,26157898,26165438,7540,videos/ride_577967_20240407033349_front_camera.mp4
5410,ride_c95741_20240406143824,20240406143824,26165438,26166815,1377,videos/ride_c95741_20240406143824_front_camera.mp4
5411,ride_a8f8dd_20240408084049,20240408084049,26166815,26168762,1947,videos/ride_a8f8dd_20240408084049_front_camera.mp4
5412,ride_e9ebea_20240410054346,20240410054346,26168762,26176384,7622,videos/ride_e9ebea_20240410054346_front_camera.mp4
5413,ride_315200_20240411082327,20240411082327,26176384,26177601,1217,videos/ride_315200_20240411082327_front_camera.mp4
5414,ride_577967_20240406100413,20240406100413,26177601,26184473,6872,videos/ride_577967_20240406100413_front_camera.mp4
5415,ride_dc1e3b_20240411053235,20240411053235,26184473,26186612,2139,videos/ride_dc1e3b_20240411053235_front_camera.mp4
5416,ride_315200_20240407234656,20240407234656,26186612,26194950,8338,videos/ride_315200_20240407234656_front_camera.mp4
5417,ride_e9ebea_20240406043026,20240406043026,26194950,26195219,269,videos/ride_e9ebea_20240406043026_front_camera.mp4
5418,ride_195200_20240409052212,20240409052212,26195219,26197796,2577,videos/ride_195200_20240409052212_front_camera.mp4
5419,ride_195200_20240408072318,20240408072318,26197796,26201297,3501,videos/ride_195200_20240408072318_front_camera.mp4
5420,ride_577967_20240409090820,20240409090820,26201297,26209256,7959,videos/ride_577967_20240409090820_front_camera.mp4
5421,ride_a8f8dd_20240407020052,20240407020052,26209256,26212298,3042,videos/ride_a8f8dd_20240407020052_front_camera.mp4
5422,ride_b36a50_20240410083721,20240410083721,26212298,26216529,4231,videos/ride_b36a50_20240410083721_front_camera.mp4
5423,ride_33d262_20240406171615,20240406171615,26216529,26216694,165,videos/ride_33d262_20240406171615_front_camera.mp4
5424,ride_315200_20240410040219,20240410040219,26216694,26217915,1221,videos/ride_315200_20240410040219_front_camera.mp4
5425,ride_315200_20240409051126,20240409051126,26217915,26225725,7810,videos/ride_315200_20240409051126_front_camera.mp4
5426,ride_c95741_20240411111101,20240411111101,26225725,26228756,3031,videos/ride_c95741_20240411111101_front_camera.mp4
5427,ride_dfac7a_20240411061425,20240411061425,26228756,26238266,9510,videos/ride_dfac7a_20240411061425_front_camera.mp4
5428,ride_dceec4_20240408124602,20240408124602,26238266,26240199,1933,videos/ride_dceec4_20240408124602_front_camera.mp4
5429,ride_577967_20240408073117,20240408073117,26240199,26246696,6497,videos/ride_577967_20240408073117_front_camera.mp4
5430,ride_e9ebea_20240410062049,20240410062049,26246696,26255939,9243,videos/ride_e9ebea_20240410062049_front_camera.mp4
5431,ride_33d262_20240410195324,20240410195324,26255939,26256078,139,videos/ride_33d262_20240410195324_front_camera.mp4
5432,ride_c95741_20240405142828,20240405142828,26256078,26259442,3364,videos/ride_c95741_20240405142828_front_camera.mp4
5433,ride_a8f8dd_20240410010200,20240410010200,26259442,26265499,6057,videos/ride_a8f8dd_20240410010200_front_camera.mp4
5434,ride_33d262_20240410181449,20240410181449,26265499,26265818,319,videos/ride_33d262_20240410181449_front_camera.mp4
5435,ride_a8f8dd_20240408021258,20240408021258,26265818,26271423,5605,videos/ride_a8f8dd_20240408021258_front_camera.mp4
5436,ride_a8f8dd_20240406023649,20240406023649,26271423,26274644,3221,videos/ride_a8f8dd_20240406023649_front_camera.mp4
5437,ride_195200_20240411070119,20240411070119,26274644,26277747,3103,videos/ride_195200_20240411070119_front_camera.mp4
5438,ride_577967_20240406065508,20240406065508,26277747,26285013,7266,videos/ride_577967_20240406065508_front_camera.mp4
5439,ride_a8f8dd_20240407070406,20240407070406,26285013,26290303,5290,videos/ride_a8f8dd_20240407070406_front_camera.mp4
5440,ride_4c508b_20240410010109,20240410010109,26290303,26293548,3245,videos/ride_4c508b_20240410010109_front_camera.mp4
5441,ride_dc1e3b_20240410083017,20240410083017,26293548,26293990,442,videos/ride_dc1e3b_20240410083017_front_camera.mp4
5442,ride_4c508b_20240408214543,20240408214543,26293990,26297497,3507,videos/ride_4c508b_20240408214543_front_camera.mp4
5443,ride_46f8dd_20240410140855,20240410140855,26297497,26298100,603,videos/ride_46f8dd_20240410140855_front_camera.mp4
5444,ride_dceec4_20240410153407,20240410153407,26298100,26300282,2182,videos/ride_dceec4_20240410153407_front_camera.mp4
5445,ride_c95741_20240406141018,20240406141018,26300282,26304368,4086,videos/ride_c95741_20240406141018_front_camera.mp4
5446,ride_46f8dd_20240408133158,20240408133158,26304368,26306958,2590,videos/ride_46f8dd_20240408133158_front_camera.mp4
5447,ride_4c508b_20240407225946,20240407225946,26306958,26308923,1965,videos/ride_4c508b_20240407225946_front_camera.mp4
5448,ride_c95741_20240409162434,20240409162434,26308923,26310786,1863,videos/ride_c95741_20240409162434_front_camera.mp4
5449,ride_dfac7a_20240411030215,20240411030215,26310786,26313925,3139,videos/ride_dfac7a_20240411030215_front_camera.mp4
