model,window,dir,recession,rot,tx,g0,g1,g2,g3,g4,g5,g6,g7
noadaln,27,FR,-20.25,4.1,-355.6,0.7849,0.4458,-0.0398,0.2704,-0.1242,-0.2433,0.4973,0.061
noadaln,27,R,-19.07,6.58,-527.0,0.8401,0.7403,0.2114,0.5836,0.1012,-0.4038,0.8461,0.6542
noadaln,27,BR,-16.26,8.81,-527.5,0.8535,0.7536,0.1575,0.5018,-0.0363,-0.3419,0.7578,0.5758
noadaln,27,B,-19.05,-3.33,81.0,0.5501,-0.371,0.0065,0.0401,-0.4462,-0.2199,0.364,0.2617
noadaln,27,BL,-14.22,-3.05,97.8,0.5526,-0.365,0.0266,0.0057,-0.4448,-0.2363,0.3581,0.27
noadaln,27,L,-14.96,-3.45,91.7,0.551,-0.3605,0.0255,-0.0119,-0.4381,-0.2384,0.3579,0.2736
noadaln,27,FL,-15.53,-3.18,94.6,0.5447,-0.3637,0.0232,0.0134,-0.4173,-0.2166,0.3644,0.2236
noadaln,28,F,-3.36,-0.11,-13.7,0.1275,-0.021,-0.0033,0.0606,-0.1111,0.0027,0.0003,0.0382
noadaln,28,FR,-26.78,9.54,-314.8,0.6946,0.5339,-0.2813,-0.1741,-0.0755,0.111,0.1739,-0.0925
noadaln,28,R,-14.73,5.4,-302.8,0.7629,0.6646,-0.335,-0.2704,-0.0232,0.223,0.004,-0.0129
noadaln,28,BR,-19.28,7.66,-324.1,0.7543,0.5833,-0.2095,-0.0148,-0.1005,0.0284,0.2244,0.1629
noadaln,28,B,-2.94,-0.09,-12.9,0.1272,-0.0255,0.0033,0.0772,-0.1232,0.0066,0.0064,0.0513
noadaln,28,BL,-3.44,0.03,-13.6,0.1265,-0.0253,0.0015,0.0746,-0.1158,0.0075,-0.0007,0.046
noadaln,28,L,-3.18,-0.05,-13.3,0.1265,-0.0261,0.001,0.075,-0.1182,0.0054,0.009,0.0505
noadaln,28,FL,-3.38,0.02,-13.6,0.1288,-0.0231,-0.0017,0.0647,-0.1156,0.0027,0.0007,0.0383
noadaln,29,F,-8.93,0.74,-46.4,0.2664,-0.0033,0.0609,0.0067,-0.2653,-0.0308,-0.1645,-0.1598
noadaln,29,FR,-27.86,-2.5,-249.5,0.6018,0.2667,-0.0515,-0.1427,-0.505,-0.0245,-0.2087,-0.1268
noadaln,29,R,-58.59,-1.52,-462.4,0.7594,0.6277,-0.1944,-0.3831,-0.0331,0.0443,0.2091,0.172
noadaln,29,BR,-68.7,-1.2,-482.7,0.701,0.5931,-0.3242,-0.3023,-0.3022,-0.0492,-0.1698,-0.0245
noadaln,29,B,-8.62,0.46,-48.8,0.2505,-0.0025,0.0478,0.0271,-0.2667,-0.037,-0.1342,-0.1197
noadaln,29,BL,-10.98,0.6,-55.0,0.2673,-0.0006,0.0434,0.005,-0.2683,-0.029,-0.1429,-0.1524
noadaln,29,L,-9.34,0.58,-50.8,0.2515,-0.0052,0.0586,0.0284,-0.2631,-0.0399,-0.1525,-0.1246
noadaln,29,FL,-9.82,1.07,-51.1,0.2596,0.0015,0.0423,0.0089,-0.2618,-0.0354,-0.1542,-0.0991
noadaln,30,F,-18.44,-2.34,-45.1,0.2942,-0.1433,-0.012,0.2085,-0.0753,-0.1214,-0.2065,0.0854
noadaln,30,FR,-45.69,-5.6,-227.2,0.7462,0.139,-0.0567,0.105,0.0112,0.0068,-0.6253,0.1247
noadaln,30,R,-117.77,24.64,-634.5,0.8135,0.6454,0.069,0.551,0.416,0.1517,-0.6306,0.2043
noadaln,30,BR,-51.87,3.23,-262.7,0.8469,0.3206,-0.4467,0.2001,0.6589,0.3151,-0.8156,0.1356
noadaln,30,B,-20.06,-1.57,-44.6,0.2942,-0.1498,-0.015,0.1944,-0.0507,-0.121,-0.2409,0.0946
noadaln,30,BL,-19.69,-3.06,-50.5,0.2969,-0.1561,0.0017,0.2182,-0.0535,-0.1254,-0.2606,0.0755
noadaln,30,L,-19.45,-1.72,-43.7,0.2993,-0.1564,-0.0033,0.2128,-0.0583,-0.1184,-0.2583,0.0846
noadaln,30,FL,-18.61,-2.25,-46.9,0.2924,-0.1384,-0.0222,0.2107,-0.0467,-0.1306,-0.227,0.0844
noadaln,31,F,-9.19,-1.51,61.9,-0.0016,-0.1038,-0.0965,-0.0986,0.1539,0.0352,0.0086,0.0227
noadaln,31,FR,-17.55,-1.95,-175.2,-0.0144,0.0571,0.1324,0.1442,-0.0015,-0.0016,0.0896,0.0449
noadaln,31,R,-38.69,0.07,-456.8,0.002,0.2414,0.3466,0.4392,-0.1131,-0.0867,0.2238,0.0711
noadaln,31,BR,-33.01,2.88,-604.8,-0.004,0.368,0.4917,0.5457,-0.2781,0.0501,0.2302,0.1714
noadaln,31,B,-5.89,-0.87,76.3,-0.0053,-0.0983,-0.0913,-0.1151,0.12,0.0437,0.0144,0.0165
noadaln,31,BL,-5.58,-1.18,79.2,-0.0066,-0.107,-0.11,-0.1349,0.1487,0.0429,-0.0086,0.0248
noadaln,31,L,-7.08,-1.64,74.0,-0.0062,-0.1141,-0.116,-0.1283,0.1493,0.0217,-0.0078,0.0185
noadaln,31,FL,-8.98,-1.07,60.5,-0.0023,-0.1006,-0.0843,-0.1007,0.1243,0.0367,0.0025,0.0438
minwm,0,F,-7.75,0.69,-43.2,0.0355,0.0568,-0.1319,0.0451,0.0053,-0.0545,-0.0323,0.0256
minwm,0,FL,-23.13,-1.03,69.6,0.101,-0.4722,-0.3309,0.052,0.2704,-0.1532,-0.3112,-0.1353
minwm,0,L,-31.75,-5.05,65.3,0.0204,-0.5927,-0.19,0.0236,0.2382,-0.0782,-0.1964,-0.2301
minwm,0,BL,-43.42,-3.58,39.3,-0.0348,-0.5945,-0.2517,-0.1013,0.3555,-0.1218,-0.2621,-0.2788
minwm,0,B,5.1,0.36,26.3,-0.1544,-0.0839,0.1733,-0.0343,0.0088,0.0346,0.0206,-0.2783
minwm,0,BR,40.77,0.8,71.2,-0.1039,0.5234,0.2126,0.334,-0.1468,-0.1398,0.2608,-0.2061
minwm,0,R,42.83,0.23,58.2,-0.0256,0.6478,0.0041,0.3159,-0.0703,-0.1982,0.1868,-0.1752
minwm,0,FR,24.29,0.17,-5.3,0.0296,0.4299,-0.0185,0.261,-0.1494,-0.1361,0.2386,-0.0672
minwm,1,F,-21.7,-1.62,-75.3,0.1369,-0.0535,-0.1249,0.2512,0.1147,-0.1384,-0.198,-0.0298
minwm,1,FL,-21.7,-3.6,19.9,0.1366,-0.3962,-0.333,0.2948,0.2694,-0.3237,-0.2866,-0.2337
minwm,1,L,-22.05,-4.25,110.3,0.0623,-0.6459,-0.4382,0.0559,0.324,-0.2977,-0.4097,-0.2478
minwm,1,BL,-10.88,-2.32,151.5,-0.0512,-0.5558,-0.3387,-0.1246,0.1738,-0.1359,-0.0996,-0.2158
minwm,1,B,6.64,-0.08,21.4,-0.1787,0.0149,0.077,-0.0475,-0.1406,0.0472,0.1943,-0.2432
minwm,1,BR,5.76,1.26,-146.1,-0.1361,0.5036,0.2497,0.2817,-0.0526,-0.1411,0.3146,-0.1644
minwm,1,R,3.2,0.32,-193.7,-0.0515,0.6165,0.2618,0.383,0.1058,-0.2144,0.2922,-0.2425
minwm,1,FR,-32.08,-1.11,-237.5,0.0841,0.324,0.1194,0.378,0.1789,-0.2193,-0.128,-0.1556
minwm,2,F,-14.15,0.2,-48.1,0.0448,0.0195,-0.0957,0.1037,0.1281,-0.2069,-0.0808,-0.1265
minwm,2,FL,-36.22,-4.48,34.8,0.0812,-0.5211,-0.3955,0.0211,0.3361,-0.1786,-0.5297,-0.3159
minwm,2,L,-52.77,-2.55,-6.1,0.0327,-0.6189,-0.3246,0.0334,0.3523,-0.1354,-0.3607,-0.2873
minwm,2,BL,-39.24,-0.75,45.1,-0.0374,-0.581,-0.2833,-0.0951,0.3982,-0.1685,-0.3758,-0.3057
minwm,2,B,11.07,0.78,61.5,-0.1317,-0.0306,0.0883,-0.0204,-0.0089,0.0074,0.0267,-0.3294
minwm,2,BR,27.84,3.29,-34.1,-0.1148,0.5418,0.2207,0.2959,-0.0547,-0.1512,0.2794,-0.2255
minwm,2,R,15.63,1.23,-130.0,-0.0394,0.6216,0.0488,0.3418,-0.0072,-0.2485,0.286,-0.1975
minwm,2,FR,8.21,0.94,-73.1,0.0307,0.3687,0.0185,0.2687,-0.1046,-0.1604,0.1637,-0.1584
minwm,3,F,-22.62,1.04,-93.3,0.0399,0.0949,-0.1839,0.2842,0.1456,-0.3539,0.0714,-0.1593
minwm,3,FL,-6.08,-0.3,147.0,0.0291,-0.5218,-0.3321,0.0699,0.3377,-0.3637,-0.1533,-0.5079
minwm,3,L,10.74,4.17,266.4,-0.0266,-0.6128,-0.275,-0.1628,0.3405,-0.2611,-0.2077,-0.4711
minwm,3,BL,19.59,4.41,302.6,-0.0897,-0.5968,-0.2906,-0.339,0.4187,-0.2571,-0.1892,-0.4788
minwm,3,B,10.42,0.86,57.3,-0.1226,-0.1097,0.1278,-0.049,-0.1195,0.1094,-0.1955,-0.3782
minwm,3,BR,11.91,0.43,-149.5,-0.1103,0.4362,0.2398,0.2113,-0.2416,-0.0096,-0.1664,-0.4911
minwm,3,R,-15.28,0.53,-278.1,0.0393,0.6372,-0.0432,0.6156,-0.0877,-0.4538,0.1603,-0.3059
minwm,3,FR,-27.86,-0.83,-200.4,0.0752,0.3978,-0.2377,0.4815,0.1447,-0.429,0.2101,-0.0609
minwm,4,F,-9.18,0.24,-44.4,0.0963,0.0378,-0.2691,0.1207,-0.0718,0.0596,0.06,0.0277
minwm,4,FL,-24.76,2.06,8.0,0.0846,-0.2957,-0.3438,0.0752,0.0404,0.0744,-0.1618,-0.1515
minwm,4,L,15.81,0.55,265.4,-0.0031,-0.5974,-0.301,-0.0887,0.3432,-0.1221,-0.2902,-0.2784
minwm,4,BL,16.12,1.89,270.8,-0.0997,-0.5424,-0.2193,-0.3066,0.3489,-0.0817,-0.3587,-0.2819
minwm,4,B,7.03,0.44,31.2,-0.2007,-0.0645,0.1716,-0.0601,0.0058,0.031,0.118,-0.3452
minwm,4,BR,20.06,1.85,-97.4,-0.1386,0.5101,0.193,0.3577,-0.0658,-0.1249,0.412,-0.0876
minwm,4,R,20.32,4.32,-118.8,-0.0545,0.6268,-0.0915,0.3578,-0.1066,-0.1465,0.4104,-0.0371
minwm,4,FR,6.15,2.01,-88.7,0.0643,0.3213,-0.2323,0.3083,-0.1704,0.053,0.3019,0.032
minwm,5,F,-9.74,-0.37,-42.0,0.0199,-0.0368,-0.0891,0.184,0.1269,-0.0641,-0.143,-0.1247
minwm,5,FL,15.15,-1.93,199.8,0.0572,-0.3266,-0.4151,-0.0507,0.3426,-0.0984,-0.5581,-0.2156
minwm,5,L,-7.4,-1.17,149.3,0.0213,-0.5829,-0.3455,-0.0723,0.3088,-0.0703,-0.386,-0.2358
minwm,5,BL,-0.73,-1.02,216.9,-0.0698,-0.5899,-0.3008,-0.2141,0.3577,-0.1295,-0.3288,-0.3795
minwm,5,B,7.2,0.48,20.4,-0.1158,0.0291,0.0096,-0.0527,-0.0552,-0.0632,0.0243,-0.3445
minwm,5,BR,23.6,-1.11,-60.2,-0.1215,0.5106,0.116,0.3934,-0.045,-0.2277,0.2909,-0.2313
minwm,5,R,29.8,0.38,-41.4,-0.0271,0.6233,0.0545,0.4813,-0.0496,-0.2926,0.1485,-0.2944
minwm,5,FR,-6.42,-0.75,-168.5,0.0354,0.3711,0.0392,0.4228,-0.0417,-0.2435,0.0462,-0.2171
minwm,6,F,-14.2,-1.04,-76.7,0.15,0.1678,-0.1482,0.2031,0.1799,-0.3661,0.2651,0.1085
minwm,6,FL,-73.01,5.69,-81.8,0.1537,-0.3061,-0.5552,0.4663,0.6478,-0.5721,-0.5053,-0.1928
minwm,6,L,-66.66,-1.16,-15.1,0.0951,-0.5592,-0.5927,0.1982,0.5295,-0.4004,-0.6543,0.0502
minwm,6,BL,-50.14,-3.17,23.7,-0.0204,-0.5613,-0.4037,-0.0106,0.4092,-0.0818,-0.6316,-0.2516
minwm,6,B,10.35,-0.42,47.4,-0.1957,-0.0912,0.1103,-0.2363,-0.1622,0.2697,-0.2433,-0.3455
minwm,6,BR,24.91,0.41,-94.9,-0.1854,0.4079,0.3735,0.0439,-0.334,0.1705,0.0964,-0.5445
minwm,6,R,22.46,1.94,-128.3,-0.0076,0.6367,0.0181,0.3756,-0.0657,-0.2638,0.5826,-0.1922
minwm,6,FR,17.74,-0.09,-48.6,0.1403,0.4021,0.0846,0.197,-0.1224,-0.3799,0.6211,-0.1704
minwm,7,F,-14.56,-1.62,-54.8,0.0901,-0.0348,-0.1465,0.1178,0.1839,-0.1904,-0.1689,-0.0659
minwm,7,FL,-23.88,-4.18,77.2,0.0866,-0.6081,-0.3434,0.133,0.3193,-0.3091,-0.3352,-0.2148
minwm,7,L,-26.28,-2.82,89.1,0.0564,-0.6551,-0.3208,0.1232,0.315,-0.2181,-0.3296,-0.3424
minwm,7,BL,-17.51,-1.04,120.1,-0.0034,-0.6027,-0.2547,-0.0195,0.2791,-0.1505,-0.2866,-0.3248
minwm,7,B,5.87,0.02,18.0,-0.1545,-0.0069,0.0992,-0.041,-0.085,-0.0048,0.1334,-0.2153
minwm,7,BR,0.19,3.65,-201.1,-0.0779,0.6089,0.1112,0.3631,-0.0038,-0.2128,0.2797,-0.1876
minwm,7,R,3.76,3.15,-200.1,-0.0438,0.6605,0.0515,0.4024,0.0697,-0.2871,0.2369,-0.2235
minwm,7,FR,-15.51,-1.18,-225.4,0.0348,0.4837,0.0479,0.375,0.096,-0.2906,0.1354,-0.1409
minwm,8,F,-10.11,-0.18,-44.5,0.0611,0.0324,-0.063,0.0567,0.0512,-0.1062,-0.1293,-0.0683
minwm,8,FL,10.32,-3.87,153.0,0.0941,-0.4361,-0.3585,0.1471,0.232,-0.2389,-0.3286,-0.1471
minwm,8,L,16.0,-4.36,223.8,0.0329,-0.5959,-0.2777,0.08,0.3174,-0.1887,-0.339,-0.2869
minwm,8,BL,7.56,-2.28,200.1,-0.0295,-0.5662,-0.2674,-0.0485,0.2731,-0.1296,-0.3374,-0.3066
minwm,8,B,5.77,0.01,17.1,-0.1285,0.0161,-0.0095,-0.0294,-0.0558,-0.0105,0.1508,-0.1797
minwm,8,BR,27.23,1.11,-31.5,-0.0989,0.5421,0.2533,0.3808,0.012,-0.2921,0.3008,-0.3047
minwm,8,R,26.57,2.51,-41.4,-0.0154,0.6446,-0.0392,0.3844,0.0647,-0.3461,0.3547,0.0039
minwm,8,FR,6.4,0.3,-137.9,0.0381,0.5116,0.0483,0.3965,0.0369,-0.3578,0.1868,-0.1025
minwm,9,F,-26.91,0.5,-110.2,0.0788,0.0636,-0.2239,0.1969,-0.0437,-0.1845,0.0043,-0.1636
minwm,9,FL,-5.68,6.38,176.6,0.0744,-0.5403,-0.2328,0.1785,0.0566,-0.0894,-0.4234,-0.3241
minwm,9,L,-3.75,2.59,187.8,0.0338,-0.6032,-0.1947,0.1298,0.1661,-0.0821,-0.428,-0.2738
minwm,9,BL,17.67,2.52,282.3,0.0133,-0.6153,-0.2276,0.0573,0.1889,-0.0236,-0.4665,-0.3773
minwm,9,B,7.96,0.28,31.4,-0.1737,-0.0076,0.1415,-0.0744,0.0076,-0.0972,-0.0127,-0.3257
minwm,9,BR,-2.57,-3.05,-189.9,-0.1125,0.5184,0.0287,0.3427,-0.011,-0.2967,0.3715,-0.2778
minwm,9,R,-11.44,-4.28,-265.0,-0.0387,0.6206,-0.1071,0.3757,-0.0546,-0.2493,0.3951,-0.2218
minwm,9,FR,-11.96,-2.78,-201.6,0.017,0.4574,-0.1856,0.2301,-0.023,-0.2038,0.327,-0.1458
minwm,10,F,-19.37,-0.94,-90.6,0.0642,0.0362,-0.1794,0.2273,0.0901,-0.226,-0.0909,-0.0477
minwm,10,FL,-61.95,-2.53,-73.8,0.0873,-0.4764,-0.4105,0.1463,0.3972,-0.3325,-0.4845,-0.3499
minwm,10,L,-59.4,-2.63,-49.2,0.0362,-0.5936,-0.3255,0.0188,0.3946,-0.2512,-0.527,-0.3414
minwm,10,BL,-54.09,-4.39,-23.9,-0.0337,-0.5613,-0.2933,-0.2083,0.4254,-0.2024,-0.4726,-0.3046
minwm,10,B,8.8,0.64,42.8,-0.1296,-0.0374,0.1496,-0.1266,-0.0312,0.0035,-0.02,-0.2646
minwm,10,BR,15.6,1.18,-90.5,-0.1574,0.43,0.2266,0.1886,-0.1677,-0.0337,0.2992,-0.3199
minwm,10,R,7.93,6.82,-168.7,-0.037,0.6213,0.0675,0.4076,-0.0309,-0.3622,0.4695,-0.2362
minwm,10,FR,-3.53,-0.14,-139.7,0.0444,0.3955,-0.1353,0.3524,0.0442,-0.32,0.2621,-0.04
minwm,11,F,-6.97,1.17,-42.6,0.0325,0.0814,-0.1537,0.0216,0.0565,-0.1427,-0.0452,-0.0383
minwm,11,FL,-66.66,0.31,-171.5,0.1027,-0.4117,-0.4569,0.1544,0.4214,-0.3312,-0.3444,-0.2545
minwm,11,L,26.17,3.53,283.6,0.0397,-0.633,-0.3369,0.0912,0.3946,-0.273,-0.4017,-0.3536
minwm,11,BL,16.82,1.45,278.3,-0.0089,-0.6025,-0.263,-0.0722,0.2768,-0.1805,-0.2429,-0.3645
minwm,11,B,7.1,-0.07,29.9,-0.1303,-0.0391,0.1749,-0.0272,-0.024,0.0813,-0.0436,-0.2849
minwm,11,BR,31.95,-0.62,-13.8,-0.1242,0.4837,0.2875,0.2588,-0.1229,-0.1557,0.128,-0.2466
minwm,11,R,38.54,-0.61,22.1,-0.0279,0.6364,-0.0197,0.3299,-0.0246,-0.3394,0.2965,-0.1593
minwm,11,FR,20.44,-2.92,-62.1,0.0298,0.5303,-0.1154,0.3114,0.0171,-0.3349,0.2748,-0.0947
minwm,12,F,-21.25,-1.14,-91.3,0.0795,0.0834,-0.2815,0.2252,0.1858,-0.1538,-0.2216,-0.0709
minwm,12,FL,7.43,-4.84,183.1,0.0683,-0.4272,-0.473,-0.0922,0.535,-0.1953,-0.5247,-0.1642
minwm,12,L,-2.68,-3.23,201.7,0.0551,-0.593,-0.5002,-0.0223,0.4246,-0.2863,-0.3941,-0.3081
minwm,12,BL,2.39,-3.63,212.9,-0.0676,-0.5609,-0.3784,-0.2112,0.3841,-0.2377,-0.202,-0.3881
minwm,12,B,10.69,-0.02,37.2,-0.1647,0.0558,0.1328,0.0051,-0.1518,0.04,0.0782,-0.2657
minwm,12,BR,20.09,2.16,-110.5,-0.0887,0.6168,0.2682,0.5007,-0.1455,-0.2471,0.2975,-0.327
minwm,12,R,23.31,3.29,-115.5,-0.022,0.6938,0.2638,0.5951,-0.056,-0.3282,0.1984,-0.2831
minwm,12,FR,-4.92,1.22,-190.9,0.0523,0.5572,0.0862,0.4997,0.0871,-0.3754,0.1345,-0.0268
minwm,13,F,-6.09,0.31,-33.4,0.1162,0.112,-0.2891,-0.0013,-0.0096,-0.0421,-0.1139,0.1184
minwm,13,FL,-11.4,4.79,134.2,0.0804,-0.4973,-0.325,-0.1665,0.2044,-0.0525,-0.46,-0.1021
minwm,13,L,26.42,1.76,311.7,0.0001,-0.6085,-0.2587,-0.0261,0.2534,-0.1812,-0.2688,-0.3927
minwm,13,BL,23.52,3.63,320.7,-0.0504,-0.6115,-0.2346,-0.1678,0.2849,-0.0784,-0.3118,-0.2941
minwm,13,B,4.33,0.37,18.0,-0.1603,-0.021,0.1846,0.0379,-0.0675,0.0068,0.0213,-0.3672
minwm,13,BR,20.6,-2.33,-121.1,-0.0911,0.5656,0.2139,0.4933,-0.0586,-0.2064,0.3744,-0.1284
minwm,13,R,36.48,2.71,-22.8,0.0163,0.6889,-0.0943,0.5547,-0.0061,-0.3185,0.0859,-0.1793
minwm,13,FR,17.67,0.17,-90.6,0.0863,0.5444,-0.1584,0.419,-0.0108,-0.3213,0.2378,-0.0015
minwm,14,F,-17.32,0.83,-63.9,0.0609,0.0136,-0.1375,0.1118,0.1147,-0.2284,-0.0667,0.0042
minwm,14,FL,-1.11,1.21,92.4,0.0563,-0.313,-0.1981,0.1017,0.2111,-0.216,-0.2585,-0.1977
minwm,14,L,23.45,1.64,287.2,-0.0049,-0.5306,-0.1534,-0.14,0.1981,-0.1053,-0.3234,-0.3837
minwm,14,BL,10.97,1.12,216.7,-0.0865,-0.4542,-0.094,-0.2151,0.0798,0.0471,-0.1235,-0.3668
minwm,14,B,12.76,-0.06,50.3,-0.1493,-0.0035,0.1382,-0.0725,-0.1142,0.1518,0.0812,-0.3271
minwm,14,BR,7.11,-0.98,-151.5,-0.1102,0.4761,0.2137,0.2208,-0.1734,-0.0056,0.2387,-0.0893
minwm,14,R,-13.33,-1.23,-271.4,-0.0092,0.6644,-0.0607,0.4126,0.0332,-0.3199,0.3045,-0.0289
minwm,14,FR,-39.43,0.07,-221.7,0.0742,0.2965,-0.2005,0.3647,0.1502,-0.3671,0.1354,0.0683
minwm,15,F,-26.03,-0.14,-113.0,0.0619,0.08,-0.0634,0.2489,0.1366,-0.3046,-0.008,-0.1634
minwm,15,FL,-24.38,0.49,-29.4,0.0826,-0.1933,-0.1863,0.2339,0.1155,-0.2684,-0.1582,-0.2239
minwm,15,L,6.48,-1.33,209.4,0.0485,-0.6054,-0.456,0.0832,0.1635,-0.2462,-0.311,-0.2693
minwm,15,BL,10.18,0.06,221.3,-0.0801,-0.4851,-0.3425,-0.2908,-0.0097,0.0576,-0.1418,-0.1664
minwm,15,B,13.36,-0.29,50.7,-0.1716,0.0062,0.0514,-0.1374,-0.0496,0.1268,0.0455,-0.2773
minwm,15,BR,4.56,-0.06,-209.9,-0.136,0.5705,0.2546,0.2523,-0.1144,-0.0528,0.159,-0.253
minwm,15,R,-12.07,-2.17,-281.6,-0.051,0.6721,0.1782,0.4576,0.1695,-0.3751,0.2638,-0.2648
minwm,15,FR,-18.89,-6.06,-239.1,0.0393,0.479,0.0599,0.4464,0.1545,-0.4543,0.2506,-0.1864
minwm,16,F,-13.99,0.36,-58.7,0.0616,0.0618,-0.0942,0.0313,0.1509,-0.1407,-0.0643,-0.0767
minwm,16,FL,0.95,-2.05,126.8,0.044,-0.3717,-0.2653,-0.1148,0.3116,-0.3389,-0.2139,-0.2377
minwm,16,L,17.17,-3.69,260.3,0.0263,-0.627,-0.3712,-0.0578,0.283,-0.2712,-0.2874,-0.2074
minwm,16,BL,17.31,-3.44,270.6,-0.0515,-0.5921,-0.3793,-0.2281,0.2067,-0.2464,-0.1474,-0.2108
minwm,16,B,9.51,0.15,27.1,-0.1621,0.0184,0.0715,-0.0421,-0.1737,0.0446,0.1054,-0.1917
minwm,16,BR,-18.94,4.23,-251.6,-0.0765,0.5749,0.2002,0.4724,-0.0121,-0.2141,0.2527,-0.2034
minwm,16,R,-17.79,5.27,-248.0,-0.0125,0.6394,0.1317,0.4698,0.0862,-0.2043,0.2118,-0.2593
minwm,16,FR,-14.37,2.53,-223.2,0.0632,0.5239,0.0877,0.4142,0.0955,-0.2349,0.1274,-0.1024
minwm,17,F,-36.35,0.08,-142.3,0.0061,0.0447,-0.0989,0.3376,0.3811,-0.4292,0.0867,-0.0605
minwm,17,FL,-8.02,-1.32,93.6,0.0165,-0.3331,-0.4586,-0.1069,0.5717,-0.4746,-0.2653,-0.2122
minwm,17,L,13.78,-3.31,242.8,-0.0076,-0.5217,-0.564,-0.4284,0.5645,-0.4344,-0.4259,-0.2741
minwm,17,BL,-0.23,-1.13,181.9,-0.0418,-0.4789,-0.4099,-0.418,0.3215,-0.211,-0.3421,-0.2739
minwm,17,B,15.47,-0.42,69.9,-0.079,-0.0307,0.0708,-0.1093,-0.2818,0.1411,-0.0192,-0.2089
minwm,17,BR,-5.35,3.55,-209.8,-0.063,0.4532,0.3304,0.4435,-0.2217,-0.112,0.2915,-0.1509
minwm,17,R,8.17,4.46,-175.5,-0.016,0.5528,0.4399,0.7225,-0.1224,-0.3201,0.4218,-0.0995
minwm,17,FR,-17.4,0.39,-190.6,-0.0091,0.3048,0.2118,0.5732,0.1643,-0.4178,0.3286,-0.0177
minwm,18,F,-4.9,0.87,-22.2,0.0391,0.0516,-0.0884,0.0839,0.0635,-0.0485,0.0183,-0.0414
minwm,18,FL,-32.24,-0.39,26.0,0.0621,-0.4372,-0.3099,0.0726,0.1977,-0.1396,-0.3163,-0.1602
minwm,18,L,-40.33,-0.74,25.4,0.0322,-0.5846,-0.3239,0.0551,0.1347,-0.1477,-0.2729,-0.2044
minwm,18,BL,-32.1,0.79,58.8,-0.0387,-0.5124,-0.3125,-0.1891,0.1554,-0.0307,-0.3261,-0.1129
minwm,18,B,6.78,-0.06,29.8,-0.1751,-0.0233,0.2007,-0.1199,0.0067,0.031,-0.1213,-0.3436
minwm,18,BR,20.3,2.18,-121.0,-0.1166,0.5557,0.2523,0.3465,-0.1422,-0.1134,0.2627,-0.2149
minwm,18,R,27.7,0.78,-79.7,-0.0106,0.6807,-0.0611,0.2908,0.0309,-0.1768,0.1961,-0.0507
minwm,18,FR,12.56,1.5,-96.3,0.0281,0.4639,0.1008,0.3422,0.0353,-0.1355,0.2514,-0.1472
minwm,19,F,-7.9,0.32,-39.4,0.0753,0.0111,-0.0777,0.1169,0.0691,-0.0222,-0.1963,-0.0697
minwm,19,FL,-1.27,-4.36,174.5,0.089,-0.5401,-0.4884,-0.0975,0.3516,-0.1706,-0.5416,-0.2237
minwm,19,L,-5.78,-4.81,179.4,0.0399,-0.6165,-0.4797,-0.0109,0.4222,-0.3206,-0.3653,-0.1571
minwm,19,BL,4.28,-2.3,212.6,-0.0472,-0.5393,-0.3985,-0.2029,0.2847,-0.1618,-0.2317,-0.0733
minwm,19,B,5.04,-0.35,15.3,-0.1634,0.0041,0.0396,-0.0329,-0.0763,-0.0388,0.1358,-0.1676
minwm,19,BR,5.01,2.19,-213.7,-0.1166,0.598,0.3613,0.4994,-0.0423,-0.2121,0.1836,-0.2293
minwm,19,R,7.64,2.14,-210.0,-0.045,0.6612,0.3302,0.5144,0.0937,-0.3081,0.0463,-0.3285
minwm,19,FR,-30.84,-1.68,-279.1,0.0541,0.4313,0.1907,0.4785,0.0987,-0.2344,-0.0107,-0.0939
minwm,20,F,-18.77,-0.48,-80.0,0.0587,0.0544,-0.1155,0.1651,0.03,-0.2374,0.0479,-0.1163
minwm,20,FL,-22.87,8.03,72.7,0.0791,-0.4969,-0.3837,0.1473,0.4133,-0.3114,-0.4559,-0.2432
minwm,20,L,10.73,0.91,245.9,0.0426,-0.6494,-0.3456,0.1218,0.3576,-0.2788,-0.4055,-0.391
minwm,20,BL,14.15,3.14,270.0,-0.0475,-0.6211,-0.3295,-0.1226,0.399,-0.2214,-0.3344,-0.3989
minwm,20,B,13.37,0.69,71.8,-0.169,-0.0779,0.1112,-0.1297,-0.0211,0.0935,-0.1187,-0.3459
minwm,20,BR,30.09,-5.05,-79.7,-0.1862,0.4573,0.3456,0.0008,-0.3714,0.163,0.0557,-0.4073
minwm,20,R,-12.32,-3.77,-279.6,-0.0278,0.6832,-0.0392,0.4177,0.0588,-0.4386,0.3887,-0.2042
minwm,20,FR,-28.58,-3.71,-221.0,0.0385,0.3925,-0.0398,0.3203,0.0859,-0.3533,0.2004,-0.201
minwm,21,F,-18.8,-0.21,-92.4,-0.0166,0.0126,-0.0168,0.0618,0.0789,-0.1491,-0.0322,-0.1687
minwm,21,FL,-44.13,-1.38,-60.4,0.0488,-0.1951,-0.2625,0.0412,0.4198,-0.42,-0.1013,-0.288
minwm,21,L,1.89,6.88,122.3,0.0651,-0.4717,-0.459,0.1772,0.4521,-0.2924,-0.1451,-0.2677
minwm,21,BL,26.07,2.65,295.8,-0.0349,-0.5342,-0.2756,-0.0848,0.244,-0.1972,-0.2257,-0.4812
